deployment_id,buoy_name,drifter_type,time,latitude,longitude,temperature
,,,UTC,degrees_north,degrees_east,
4,SVP1,SVP,2025-07-22T06:00:00Z,42.1988,3.255,25.7
4,SVP1,SVP,2025-07-22T07:00:00Z,42.2064,3.2584,25.69
4,SVP1,SVP,2025-07-22T08:00:00Z,42.2136,3.2612,25.67
4,SVP1,SVP,2025-07-22T09:00:00Z,42.2202,3.2636,25.67
4,SVP1,SVP,2025-07-22T10:00:00Z,42.2264,3.2658,25.69
4,SVP1,SVP,2025-07-22T11:00:00Z,42.2328,3.271,25.82
4,SVP1,SVP,2025-07-22T12:00:00Z,42.2408,3.2806,25.74
4,SVP1,SVP,2025-07-22T13:00:00Z,42.2518,3.2948,25.58
4,SVP1,SVP,2025-07-22T14:00:00Z,42.2632,3.3094,25.61
4,SVP1,SVP,2025-07-22T15:00:00Z,42.2732,3.3212,25.54
4,SVP1,SVP,2025-07-22T16:00:00Z,42.2818,3.3352,25.5
4,SVP1,SVP,2025-07-22T17:00:00Z,42.2878,3.3506,25.45
4,SVP1,SVP,2025-07-22T18:00:00Z,42.292,3.3688,25.31
4,SVP1,SVP,2025-07-22T19:00:00Z,42.295,3.3896,25.3
4,SVP1,SVP,2025-07-22T20:00:00Z,42.2986,3.414,25.07
4,SVP1,SVP,2025-07-22T21:00:00Z,42.302,3.4414,24.93
4,SVP1,SVP,2025-07-22T22:00:00Z,42.3058,3.4658,24.87
4,SVP1,SVP,2025-07-22T23:00:00Z,42.311,3.4844,24.71
4,SVP1,SVP,2025-07-23T00:00:00Z,42.3176,3.4922,24.67
4,SVP1,SVP,2025-07-23T01:00:00Z,42.3218,3.4952,24.41
4,SVP1,SVP,2025-07-23T02:00:00Z,42.3218,3.4964,24.6
4,SVP1,SVP,2025-07-23T03:00:00Z,42.3202,3.4998,24.38
4,SVP1,SVP,2025-07-23T04:00:00Z,42.3178,3.506,24.3
4,SVP1,SVP,2025-07-23T05:00:00Z,42.3146,3.514,24.3
4,SVP1,SVP,2025-07-23T06:00:00Z,42.3096,3.5252,24.69
4,SVP1,SVP,2025-07-23T07:00:00Z,42.3028,3.5376,24.94
4,SVP1,SVP,2025-07-23T08:00:00Z,42.2934,3.5504,24.96
4,SVP1,SVP,2025-07-23T09:00:00Z,42.2858,3.5626,24.94
4,SVP1,SVP,2025-07-23T10:00:00Z,42.2796,3.577,24.94
4,SVP1,SVP,2025-07-23T11:00:00Z,42.274,3.5946,24.89
4,SVP1,SVP,2025-07-23T12:00:00Z,42.2694,3.6144,24.75
4,SVP1,SVP,2025-07-23T13:00:00Z,42.2648,3.6342,24.66
4,SVP1,SVP,2025-07-23T14:00:00Z,42.2604,3.6528,24.54
4,SVP1,SVP,2025-07-23T15:00:00Z,42.2558,3.6682,24.48
4,SVP1,SVP,2025-07-23T16:00:00Z,42.2502,3.6816,24.46
4,SVP1,SVP,2025-07-23T17:00:00Z,42.244,3.6946,24.43
4,SVP1,SVP,2025-07-23T18:00:00Z,42.2364,3.7062,24.61
4,SVP1,SVP,2025-07-23T19:00:00Z,42.2288,3.714,24.58
4,SVP1,SVP,2025-07-23T20:00:00Z,42.2212,3.719,24.36
4,SVP1,SVP,2025-07-23T21:00:00Z,42.2128,3.7216,24.3
4,SVP1,SVP,2025-07-23T22:00:00Z,42.2046,3.7222,24.27
4,SVP1,SVP,2025-07-23T23:00:00Z,42.1976,3.7216,24.22
4,SVP1,SVP,2025-07-24T00:00:00Z,42.1904,3.7208,24.2
4,SVP1,SVP,2025-07-24T01:00:00Z,42.1836,3.7198,24.16
4,SVP1,SVP,2025-07-24T02:00:00Z,42.1772,3.7178,24.2
4,SVP1,SVP,2025-07-24T03:00:00Z,42.1708,3.7156,24.19
4,SVP1,SVP,2025-07-24T04:00:00Z,42.1642,3.7142,24.18
4,SVP1,SVP,2025-07-24T05:00:00Z,42.1576,3.713,24.18
4,SVP1,SVP,2025-07-24T06:00:00Z,42.151,3.7106,24.14
4,SVP1,SVP,2025-07-24T07:00:00Z,42.144,3.7074,24.11
4,SVP1,SVP,2025-07-24T08:00:00Z,42.1364,3.7028,24.08
4,SVP1,SVP,2025-07-24T09:00:00Z,42.1292,3.6962,24.05
4,SVP1,SVP,2025-07-24T10:00:00Z,42.122,3.6874,24.03
4,SVP1,SVP,2025-07-24T11:00:00Z,42.1122,3.676,23.99
4,SVP1,SVP,2025-07-24T12:00:00Z,42.1002,3.6648,23.97
4,SVP1,SVP,2025-07-24T13:00:00Z,42.1002,3.6648,23.96
4,SVP1,SVP,2025-07-24T14:00:00Z,42.0688,3.6452,23.94
4,SVP1,SVP,2025-07-24T15:00:00Z,42.0508,3.6364,23.93
4,SVP1,SVP,2025-07-24T16:00:00Z,42.0328,3.6304,23.92
4,SVP1,SVP,2025-07-24T17:00:00Z,42.0146,3.6278,23.94
4,SVP1,SVP,2025-07-24T18:00:00Z,41.9976,3.6264,24.07
4,SVP1,SVP,2025-07-24T19:00:00Z,41.9836,3.6266,23.99
4,SVP1,SVP,2025-07-24T20:00:00Z,41.9684,3.627,23.96
4,SVP1,SVP,2025-07-24T21:00:00Z,41.9516,3.6276,23.94
4,SVP1,SVP,2025-07-24T22:00:00Z,41.9356,3.6278,23.93
4,SVP1,SVP,2025-07-24T23:00:00Z,41.9186,3.6284,23.8
4,SVP1,SVP,2025-07-25T00:00:00Z,41.901,3.628,23.57
4,SVP1,SVP,2025-07-25T01:00:00Z,41.901,3.628,23.35
4,SVP1,SVP,2025-07-25T02:00:00Z,41.8618,3.62,23.2
4,SVP1,SVP,2025-07-25T03:00:00Z,41.8398,3.6128,23.03
4,SVP1,SVP,2025-07-25T04:00:00Z,41.8166,3.6018,22.94
4,SVP1,SVP,2025-07-25T05:00:00Z,41.795,3.588,22.88
4,SVP1,SVP,2025-07-25T06:00:00Z,41.7742,3.5716,22.85
4,SVP1,SVP,2025-07-25T07:00:00Z,41.755,3.5538,22.8
4,SVP1,SVP,2025-07-25T08:00:00Z,41.7372,3.5378,22.79
4,SVP1,SVP,2025-07-25T09:00:00Z,41.72,3.5234,22.77
4,SVP1,SVP,2025-07-25T10:00:00Z,41.7028,3.509,22.82
4,SVP1,SVP,2025-07-25T11:00:00Z,41.6872,3.4972,22.88
4,SVP1,SVP,2025-07-25T12:00:00Z,41.6718,3.4866,23.0
4,SVP1,SVP,2025-07-25T13:00:00Z,41.657,3.4776,23.17
4,SVP1,SVP,2025-07-25T14:00:00Z,41.6428,3.4696,23.33
4,SVP1,SVP,2025-07-25T15:00:00Z,41.6296,3.464,23.45
4,SVP1,SVP,2025-07-25T16:00:00Z,41.6174,3.463,23.51
4,SVP1,SVP,2025-07-25T17:00:00Z,41.6042,3.4656,23.49
4,SVP1,SVP,2025-07-25T18:00:00Z,41.5882,3.469,23.37
4,SVP1,SVP,2025-07-25T19:00:00Z,41.5712,3.4688,23.2
4,SVP1,SVP,2025-07-25T20:00:00Z,41.5536,3.4632,23.26
4,SVP1,SVP,2025-07-25T21:00:00Z,41.5362,3.4568,23.26
4,SVP1,SVP,2025-07-25T22:00:00Z,41.5192,3.4482,23.28
4,SVP1,SVP,2025-07-25T23:00:00Z,41.5028,3.437,23.27
4,SVP1,SVP,2025-07-26T00:00:00Z,41.4896,3.4244,23.05
4,SVP1,SVP,2025-07-26T01:00:00Z,41.479,3.4124,22.97
4,SVP1,SVP,2025-07-26T02:00:00Z,41.4708,3.4022,22.91
4,SVP1,SVP,2025-07-26T03:00:00Z,41.4642,3.3936,22.88
4,SVP1,SVP,2025-07-26T04:00:00Z,41.4594,3.387,22.83
4,SVP1,SVP,2025-07-26T05:00:00Z,41.4546,3.3818,22.87
4,SVP1,SVP,2025-07-26T06:00:00Z,41.45,3.379,22.9
4,SVP1,SVP,2025-07-26T07:00:00Z,41.4448,3.3776,22.91
4,SVP1,SVP,2025-07-26T08:00:00Z,41.4396,3.376,23.0
4,SVP1,SVP,2025-07-26T09:00:00Z,41.4342,3.3752,23.19
4,SVP1,SVP,2025-07-26T10:00:00Z,41.429,3.375,23.64
4,SVP1,SVP,2025-07-26T11:00:00Z,41.4242,3.375,24.18
4,SVP1,SVP,2025-07-26T12:00:00Z,41.4196,3.375,24.93
4,SVP1,SVP,2025-07-26T13:00:00Z,41.4144,3.375,25.12
4,SVP1,SVP,2025-07-26T14:00:00Z,41.408,3.3744,25.31
4,SVP1,SVP,2025-07-26T15:00:00Z,41.4008,3.3716,25.63
4,SVP1,SVP,2025-07-26T16:00:00Z,41.3936,3.3676,25.66
4,SVP1,SVP,2025-07-26T17:00:00Z,41.387,3.363,25.53
4,SVP1,SVP,2025-07-26T18:00:00Z,41.381,3.3582,24.71
4,SVP1,SVP,2025-07-26T19:00:00Z,41.376,3.3522,24.08
4,SVP1,SVP,2025-07-26T20:00:00Z,41.372,3.3454,23.81
4,SVP1,SVP,2025-07-26T21:00:00Z,41.3686,3.3386,23.55
4,SVP1,SVP,2025-07-26T22:00:00Z,41.3656,3.332,23.4
4,SVP1,SVP,2025-07-26T23:00:00Z,41.362,3.3262,23.25
4,SVP1,SVP,2025-07-27T00:00:00Z,41.3578,3.321,23.15
4,SVP1,SVP,2025-07-27T01:00:00Z,41.3536,3.3166,23.08
4,SVP1,SVP,2025-07-27T02:00:00Z,41.3494,3.3134,23.06
4,SVP1,SVP,2025-07-27T03:00:00Z,41.3444,3.3118,22.98
4,SVP1,SVP,2025-07-27T04:00:00Z,41.3386,3.311,22.95
4,SVP1,SVP,2025-07-27T05:00:00Z,41.333,3.3098,23.09
4,SVP1,SVP,2025-07-27T06:00:00Z,41.3258,3.3084,23.2
4,SVP1,SVP,2025-07-27T07:00:00Z,41.3182,3.3078,23.26
4,SVP1,SVP,2025-07-27T08:00:00Z,41.3104,3.3074,23.47
4,SVP1,SVP,2025-07-27T09:00:00Z,41.302,3.3054,23.3
4,SVP1,SVP,2025-07-27T10:00:00Z,41.2928,3.302,23.5
4,SVP1,SVP,2025-07-27T11:00:00Z,41.2832,3.2966,23.36
4,SVP1,SVP,2025-07-27T12:00:00Z,41.2752,3.2908,23.83
4,SVP1,SVP,2025-07-27T13:00:00Z,41.269,3.2838,23.84
4,SVP1,SVP,2025-07-27T14:00:00Z,41.2644,3.278,24.43
4,SVP1,SVP,2025-07-27T16:00:00Z,41.2586,3.271,25.24
4,SVP1,SVP,2025-07-27T17:00:00Z,41.2572,3.2706,25.21
4,SVP1,SVP,2025-07-27T18:00:00Z,41.2556,3.272,25.2
4,SVP1,SVP,2025-07-27T19:00:00Z,41.2524,3.276,25.18
4,SVP1,SVP,2025-07-27T20:00:00Z,41.2482,3.2798,25.18
4,SVP1,SVP,2025-07-27T21:00:00Z,41.244,3.2836,25.14
4,SVP1,SVP,2025-07-27T22:00:00Z,41.2398,3.288,25.08
4,SVP1,SVP,2025-07-27T23:00:00Z,41.2342,3.2926,25.04
4,SVP1,SVP,2025-07-28T00:00:00Z,41.2282,3.2972,25.07
4,SVP1,SVP,2025-07-28T01:00:00Z,41.2218,3.3,25.06
4,SVP1,SVP,2025-07-28T02:00:00Z,41.2164,3.301,25.13
4,SVP1,SVP,2025-07-28T03:00:00Z,41.2128,3.3024,25.02
4,SVP1,SVP,2025-07-28T04:00:00Z,41.2106,3.3034,25.0
4,SVP1,SVP,2025-07-28T05:00:00Z,41.2102,3.3042,24.99
4,SVP1,SVP,2025-07-28T06:00:00Z,41.2118,3.305,24.94
4,SVP1,SVP,2025-07-28T07:00:00Z,41.2146,3.3076,24.84
4,SVP1,SVP,2025-07-28T08:00:00Z,41.2182,3.3118,24.69
4,SVP1,SVP,2025-07-28T09:00:00Z,41.221,3.3148,24.62
4,SVP1,SVP,2025-07-28T10:00:00Z,41.223,3.3176,24.57
4,SVP1,SVP,2025-07-28T11:00:00Z,41.2246,3.3204,24.52
4,SVP1,SVP,2025-07-28T12:00:00Z,41.2252,3.3232,24.47
4,SVP1,SVP,2025-07-28T13:00:00Z,41.226,3.3248,24.45
4,SVP1,SVP,2025-07-28T14:00:00Z,41.2274,3.326,24.42
4,SVP1,SVP,2025-07-28T15:00:00Z,41.2294,3.3262,24.44
4,SVP1,SVP,2025-07-28T16:00:00Z,41.2318,3.326,24.46
4,SVP1,SVP,2025-07-28T17:00:00Z,41.2354,3.3258,24.45
4,SVP1,SVP,2025-07-28T18:00:00Z,41.2388,3.3268,24.42
4,SVP1,SVP,2025-07-28T19:00:00Z,41.2416,3.3296,24.38
4,SVP1,SVP,2025-07-28T20:00:00Z,41.2438,3.3338,24.35
4,SVP1,SVP,2025-07-28T21:00:00Z,41.2452,3.339,24.34
4,SVP1,SVP,2025-07-28T22:00:00Z,41.2452,3.345,24.35
4,SVP1,SVP,2025-07-28T23:00:00Z,41.2452,3.345,24.33
4,SVP1,SVP,2025-07-29T00:00:00Z,41.2404,3.3578,24.33
4,SVP1,SVP,2025-07-29T01:00:00Z,41.2362,3.3636,24.32
4,SVP1,SVP,2025-07-29T02:00:00Z,41.2312,3.3686,24.28
4,SVP1,SVP,2025-07-29T03:00:00Z,41.2258,3.373,24.26
4,SVP1,SVP,2025-07-29T04:00:00Z,41.221,3.3754,24.24
4,SVP1,SVP,2025-07-29T05:00:00Z,41.2166,3.3754,24.21
4,SVP1,SVP,2025-07-29T06:00:00Z,41.2146,3.3722,24.21
4,SVP1,SVP,2025-07-29T07:00:00Z,41.2146,3.3666,24.23
4,SVP1,SVP,2025-07-29T08:00:00Z,41.2172,3.361,24.22
4,SVP1,SVP,2025-07-29T09:00:00Z,41.2216,3.3564,24.25
4,SVP1,SVP,2025-07-29T10:00:00Z,41.2272,3.354,24.27
4,SVP1,SVP,2025-07-29T11:00:00Z,41.2334,3.3534,24.28
4,SVP1,SVP,2025-07-29T12:00:00Z,41.2334,3.3534,24.3
4,SVP1,SVP,2025-07-29T13:00:00Z,41.2474,3.3612,24.34
4,SVP1,SVP,2025-07-29T14:00:00Z,41.2534,3.3684,24.38
4,SVP1,SVP,2025-07-29T15:00:00Z,41.2598,3.3776,24.94
4,SVP1,SVP,2025-07-29T16:00:00Z,41.2664,3.3906,25.08
4,SVP1,SVP,2025-07-29T18:00:00Z,41.28,3.4116,25.09
4,SVP1,SVP,2025-07-29T19:00:00Z,41.2868,3.4176,25.08
4,SVP1,SVP,2025-07-29T20:00:00Z,41.2926,3.4216,25.07
4,SVP1,SVP,2025-07-29T21:00:00Z,41.295,3.4238,25.06
4,SVP1,SVP,2025-07-29T22:00:00Z,41.2938,3.422,25.0
4,SVP1,SVP,2025-07-29T23:00:00Z,41.2918,3.4166,24.91
4,SVP1,SVP,2025-07-30T00:00:00Z,41.2904,3.4078,24.78
4,SVP1,SVP,2025-07-30T01:00:00Z,41.29,3.397,24.74
4,SVP1,SVP,2025-07-30T02:00:00Z,41.2892,3.3872,24.8
4,SVP1,SVP,2025-07-30T03:00:00Z,41.289,3.3766,24.86
4,SVP1,SVP,2025-07-30T04:00:00Z,41.2898,3.3674,24.73
4,SVP1,SVP,2025-07-30T05:00:00Z,41.2924,3.361,24.72
4,SVP1,SVP,2025-07-30T06:00:00Z,41.2956,3.3586,24.7
4,SVP1,SVP,2025-07-30T07:00:00Z,41.297,3.3588,24.69
4,SVP1,SVP,2025-07-30T08:00:00Z,41.2966,3.3602,24.66
4,SVP1,SVP,2025-07-30T09:00:00Z,41.295,3.364,24.62
4,SVP1,SVP,2025-07-30T10:00:00Z,41.2912,3.3698,24.59
4,SVP1,SVP,2025-07-30T11:00:00Z,41.2854,3.3754,24.61
4,SVP1,SVP,2025-07-30T12:00:00Z,41.2788,3.3806,24.66
4,SVP1,SVP,2025-07-30T13:00:00Z,41.2728,3.3856,24.67
4,SVP1,SVP,2025-07-30T14:00:00Z,41.2688,3.3902,24.89
4,SVP1,SVP,2025-07-30T15:00:00Z,41.267,3.3958,25.11
4,SVP1,SVP,2025-07-30T16:00:00Z,41.266,3.401,25.15
4,SVP1,SVP,2025-07-30T17:00:00Z,41.267,3.406,25.03
4,SVP1,SVP,2025-07-30T18:00:00Z,41.2684,3.4106,24.97
4,SVP1,SVP,2025-07-30T19:00:00Z,41.2708,3.4146,24.85
4,SVP1,SVP,2025-07-30T20:00:00Z,41.2742,3.4176,24.65
4,SVP1,SVP,2025-07-30T21:00:00Z,41.2794,3.4198,24.54
4,SVP1,SVP,2025-07-30T22:00:00Z,41.2854,3.4216,24.5
4,SVP1,SVP,2025-07-30T23:00:00Z,41.2914,3.4222,24.53
4,SVP1,SVP,2025-07-31T00:00:00Z,41.2986,3.4236,24.56
4,SVP1,SVP,2025-07-31T01:00:00Z,41.3064,3.4264,24.56
4,SVP1,SVP,2025-07-31T02:00:00Z,41.3134,3.4304,24.52
4,SVP1,SVP,2025-07-31T03:00:00Z,41.3198,3.435,24.44
4,SVP1,SVP,2025-07-31T04:00:00Z,41.325,3.4394,24.47
4,SVP1,SVP,2025-07-31T05:00:00Z,41.328,3.442,24.38
4,SVP1,SVP,2025-07-31T06:00:00Z,41.3302,3.4434,24.44
4,SVP1,SVP,2025-07-31T07:00:00Z,41.3316,3.4424,24.46
4,SVP1,SVP,2025-07-31T08:00:00Z,41.3332,3.439,24.46
4,SVP1,SVP,2025-07-31T09:00:00Z,41.3356,3.4342,24.59
4,SVP1,SVP,2025-07-31T10:00:00Z,41.339,3.4286,24.86
4,SVP1,SVP,2025-07-31T11:00:00Z,41.343,3.4236,25.54
4,SVP1,SVP,2025-07-31T12:00:00Z,41.3468,3.4208,26.49
4,SVP1,SVP,2025-07-31T13:00:00Z,41.3518,3.4186,25.76
4,SVP1,SVP,2025-07-31T14:00:00Z,41.358,3.4188,25.24
4,SVP1,SVP,2025-07-31T15:00:00Z,41.3642,3.4226,24.93
4,SVP1,SVP,2025-07-31T16:00:00Z,41.3698,3.4302,25.26
4,SVP1,SVP,2025-07-31T17:00:00Z,41.375,3.4408,25.28
4,SVP1,SVP,2025-07-31T18:00:00Z,41.3796,3.4526,25.58
4,SVP1,SVP,2025-07-31T19:00:00Z,41.3834,3.4656,25.55
4,SVP1,SVP,2025-07-31T20:00:00Z,41.3864,3.4786,25.41
4,SVP1,SVP,2025-07-31T21:00:00Z,41.3892,3.492,25.43
4,SVP1,SVP,2025-07-31T22:00:00Z,41.3924,3.5066,25.3
4,SVP1,SVP,2025-07-31T23:00:00Z,41.3952,3.5206,25.29
4,SVP1,SVP,2025-08-01T00:00:00Z,41.398,3.532,25.19
4,SVP1,SVP,2025-08-01T01:00:00Z,41.4016,3.5428,25.14
4,SVP1,SVP,2025-08-01T02:00:00Z,41.4056,3.5528,25.1
4,SVP1,SVP,2025-08-01T03:00:00Z,41.4124,3.563,24.97
4,SVP1,SVP,2025-08-01T04:00:00Z,41.4204,3.5718,24.78
4,SVP1,SVP,2025-08-01T05:00:00Z,41.4294,3.5804,24.75
4,SVP1,SVP,2025-08-01T06:00:00Z,41.4388,3.5888,24.71
4,SVP1,SVP,2025-08-01T07:00:00Z,41.4488,3.6004,24.66
4,SVP1,SVP,2025-08-01T08:00:00Z,41.4576,3.613,24.66
4,SVP1,SVP,2025-08-01T09:00:00Z,41.4648,3.6274,24.69
4,SVP1,SVP,2025-08-01T10:00:00Z,41.4692,3.6426,24.75
4,SVP1,SVP,2025-08-01T11:00:00Z,41.4712,3.6574,24.76
4,SVP1,SVP,2025-08-01T12:00:00Z,41.4716,3.6714,24.98
4,SVP1,SVP,2025-08-01T13:00:00Z,41.4704,3.6836,25.17
4,SVP1,SVP,2025-08-01T14:00:00Z,41.4678,3.6958,25.35
4,SVP1,SVP,2025-08-01T15:00:00Z,41.4636,3.7074,25.92
4,SVP1,SVP,2025-08-01T16:00:00Z,41.4588,3.7178,26.27
4,SVP1,SVP,2025-08-01T17:00:00Z,41.454,3.7266,25.82
4,SVP1,SVP,2025-08-01T18:00:00Z,41.4494,3.735,25.45
4,SVP1,SVP,2025-08-01T19:00:00Z,41.445,3.7426,25.17
4,SVP1,SVP,2025-08-01T20:00:00Z,41.4398,3.7508,25.09
4,SVP1,SVP,2025-08-01T21:00:00Z,41.434,3.7584,25.07
4,SVP1,SVP,2025-08-01T22:00:00Z,41.4276,3.7656,25.03
4,SVP1,SVP,2025-08-01T23:00:00Z,41.4216,3.7718,25.0
4,SVP1,SVP,2025-08-02T00:00:00Z,41.4146,3.777,24.98
4,SVP1,SVP,2025-08-02T01:00:00Z,41.4062,3.7812,25.02
4,SVP1,SVP,2025-08-02T02:00:00Z,41.3966,3.7868,25.16
4,SVP1,SVP,2025-08-02T03:00:00Z,41.3862,3.7932,25.13
4,SVP1,SVP,2025-08-02T04:00:00Z,41.3742,3.7996,25.17
4,SVP1,SVP,2025-08-02T05:00:00Z,41.3602,3.8042,25.21
4,SVP1,SVP,2025-08-02T06:00:00Z,41.3454,3.8074,25.23
4,SVP1,SVP,2025-08-02T07:00:00Z,41.331,3.8088,25.18
4,SVP1,SVP,2025-08-02T08:00:00Z,41.315,3.8096,25.14
4,SVP1,SVP,2025-08-02T09:00:00Z,41.3008,3.8076,25.11
4,SVP1,SVP,2025-08-02T10:00:00Z,41.2878,3.804,25.06
4,SVP1,SVP,2025-08-02T11:00:00Z,41.2768,3.8004,25.01
4,SVP1,SVP,2025-08-02T12:00:00Z,41.2674,3.796,24.97
4,SVP1,SVP,2025-08-02T13:00:00Z,41.261,3.7926,24.94
4,SVP1,SVP,2025-08-02T14:00:00Z,41.2554,3.7902,24.94
4,SVP1,SVP,2025-08-02T15:00:00Z,41.251,3.7886,24.97
4,SVP1,SVP,2025-08-02T16:00:00Z,41.2478,3.7896,24.99
4,SVP1,SVP,2025-08-02T17:00:00Z,41.2444,3.7926,24.99
4,SVP1,SVP,2025-08-02T18:00:00Z,41.2408,3.797,24.96
4,SVP1,SVP,2025-08-02T19:00:00Z,41.2374,3.8036,24.93
4,SVP1,SVP,2025-08-02T20:00:00Z,41.233,3.8122,24.92
4,SVP1,SVP,2025-08-02T21:00:00Z,41.228,3.821,24.94
4,SVP1,SVP,2025-08-02T22:00:00Z,41.223,3.8304,24.92
4,SVP1,SVP,2025-08-02T23:00:00Z,41.217,3.8412,24.93
4,SVP1,SVP,2025-08-03T00:00:00Z,41.2098,3.8508,24.92
4,SVP1,SVP,2025-08-03T01:00:00Z,41.2022,3.86,24.92
4,SVP1,SVP,2025-08-03T02:00:00Z,41.194,3.868,24.91
4,SVP1,SVP,2025-08-03T03:00:00Z,41.1852,3.8748,24.9
4,SVP1,SVP,2025-08-03T04:00:00Z,41.177,3.881,24.86
4,SVP1,SVP,2025-08-03T05:00:00Z,41.1688,3.8856,24.92
4,SVP1,SVP,2025-08-03T06:00:00Z,41.162,3.888,24.83
4,SVP1,SVP,2025-08-03T07:00:00Z,41.156,3.8888,24.82
4,SVP1,SVP,2025-08-03T08:00:00Z,41.1524,3.8886,24.82
4,SVP1,SVP,2025-08-03T09:00:00Z,41.1504,3.8876,24.85
4,SVP1,SVP,2025-08-03T10:00:00Z,41.149,3.887,24.9
4,SVP1,SVP,2025-08-03T11:00:00Z,41.1482,3.886,24.92
4,SVP1,SVP,2025-08-03T12:00:00Z,41.149,3.8844,24.93
4,SVP1,SVP,2025-08-03T13:00:00Z,41.1506,3.883,25.01
4,SVP1,SVP,2025-08-03T14:00:00Z,41.1506,3.883,25.06
4,SVP1,SVP,2025-08-03T15:00:00Z,41.1562,3.886,25.1
4,SVP1,SVP,2025-08-03T16:00:00Z,41.1594,3.8904,25.13
4,SVP1,SVP,2025-08-03T17:00:00Z,41.1636,3.8962,25.13
4,SVP1,SVP,2025-08-03T18:00:00Z,41.1678,3.9038,25.11
4,SVP1,SVP,2025-08-03T19:00:00Z,41.1728,3.913,25.08
4,SVP1,SVP,2025-08-03T20:00:00Z,41.1776,3.9236,25.05
4,SVP1,SVP,2025-08-03T21:00:00Z,41.1824,3.9342,25.03
4,SVP1,SVP,2025-08-03T22:00:00Z,41.1866,3.9456,25.02
4,SVP1,SVP,2025-08-03T23:00:00Z,41.19,3.9574,24.99
4,SVP1,SVP,2025-08-04T00:00:00Z,41.1914,3.9688,25.07
4,SVP1,SVP,2025-08-04T01:00:00Z,41.1916,3.9788,24.96
4,SVP1,SVP,2025-08-04T02:00:00Z,41.1916,3.9868,24.92
4,SVP1,SVP,2025-08-04T03:00:00Z,41.1912,3.9928,24.89
4,SVP1,SVP,2025-08-04T04:00:00Z,41.1908,3.9966,24.87
4,SVP1,SVP,2025-08-04T05:00:00Z,41.1912,3.9982,24.85
4,SVP1,SVP,2025-08-04T06:00:00Z,41.1922,3.999,24.82
4,SVP1,SVP,2025-08-04T07:00:00Z,41.1958,3.9996,24.82
4,SVP1,SVP,2025-08-04T08:00:00Z,41.2004,4.0002,24.86
4,SVP1,SVP,2025-08-04T09:00:00Z,41.2064,4.0034,24.96
4,SVP1,SVP,2025-08-04T10:00:00Z,41.2128,4.0086,25.05
4,SVP1,SVP,2025-08-04T11:00:00Z,41.2192,4.016,25.07
4,SVP1,SVP,2025-08-04T12:00:00Z,41.225,4.0248,25.17
4,SVP1,SVP,2025-08-04T13:00:00Z,41.2308,4.0352,25.16
4,SVP1,SVP,2025-08-04T14:00:00Z,41.236,4.0466,25.35
4,SVP1,SVP,2025-08-04T15:00:00Z,41.2404,4.059,25.55
4,SVP1,SVP,2025-08-04T16:00:00Z,41.244,4.0708,25.7
4,SVP1,SVP,2025-08-04T17:00:00Z,41.2476,4.0822,25.81
4,SVP1,SVP,2025-08-04T18:00:00Z,41.2502,4.094,25.79
4,SVP1,SVP,2025-08-04T19:00:00Z,41.2524,4.1054,25.39
4,SVP1,SVP,2025-08-04T20:00:00Z,41.2546,4.1156,25.18
4,SVP1,SVP,2025-08-04T21:00:00Z,41.2564,4.1254,25.09
4,SVP1,SVP,2025-08-04T22:00:00Z,41.258,4.1356,25.04
4,SVP1,SVP,2025-08-04T23:00:00Z,41.2586,4.1466,25.0
4,SVP1,SVP,2025-08-05T00:00:00Z,41.259,4.1576,24.97
4,SVP1,SVP,2025-08-05T01:00:00Z,41.26,4.1692,24.95
4,SVP1,SVP,2025-08-05T02:00:00Z,41.2608,4.1822,24.94
4,SVP1,SVP,2025-08-05T03:00:00Z,41.2604,4.1974,24.94
4,SVP1,SVP,2025-08-05T04:00:00Z,41.2592,4.2122,24.91
4,SVP1,SVP,2025-08-05T05:00:00Z,41.257,4.2262,24.92
4,SVP1,SVP,2025-08-05T06:00:00Z,41.2546,4.2414,24.93
4,SVP1,SVP,2025-08-05T07:00:00Z,41.2534,4.255,24.96
4,SVP1,SVP,2025-08-05T08:00:00Z,41.2528,4.2688,25.13
4,SVP1,SVP,2025-08-05T09:00:00Z,41.2534,4.2826,25.18
4,SVP1,SVP,2025-08-05T10:00:00Z,41.2562,4.2978,25.26
4,SVP1,SVP,2025-08-05T11:00:00Z,41.2598,4.3148,25.51
4,SVP1,SVP,2025-08-05T12:00:00Z,41.2634,4.3336,25.82
4,SVP1,SVP,2025-08-05T13:00:00Z,41.2658,4.3534,26.09
4,SVP1,SVP,2025-08-05T14:00:00Z,41.2678,4.3742,26.54
4,SVP1,SVP,2025-08-05T15:00:00Z,41.27,4.3948,26.95
4,SVP1,SVP,2025-08-05T16:00:00Z,41.2712,4.414,26.77
4,SVP1,SVP,2025-08-05T17:00:00Z,41.2718,4.4322,25.96
4,SVP1,SVP,2025-08-05T18:00:00Z,41.2724,4.4494,25.49
4,SVP1,SVP,2025-08-05T19:00:00Z,41.274,4.4666,25.31
4,SVP1,SVP,2025-08-05T20:00:00Z,41.2752,4.4834,25.18
4,SVP1,SVP,2025-08-05T21:00:00Z,41.276,4.499,25.11
4,SVP1,SVP,2025-08-05T22:00:00Z,41.2754,4.513,25.09
4,SVP1,SVP,2025-08-05T23:00:00Z,41.2744,4.525,25.15
